,images,paths,caption,path1,path2,name1,name2
4073,image 4074: a close up of a piece of bread	,"cp ""./cv/images/035876.jpg"" vis/imgs/img4074.jpg	",a close up of a piece of bread,"""./cv/images/035876.jpg""",vis/imgs/img4074.jpg	,035876.jpg,img4074.jpg
4074,image 4075: a woman is holding a cell phone in her hand	,"cp ""./cv/images/009656.jpg"" vis/imgs/img4075.jpg	",a woman is holding a cell phone in her hand,"""./cv/images/009656.jpg""",vis/imgs/img4075.jpg	,009656.jpg,img4075.jpg
4075,image 4076: a bird is sitting on a tree branch	,"cp ""./cv/images/000175.jpg"" vis/imgs/img4076.jpg	",a bird is sitting on a tree branch,"""./cv/images/000175.jpg""",vis/imgs/img4076.jpg	,000175.jpg,img4076.jpg
4076,image 4077: a woman sitting on a bed with a laptop	,"cp ""./cv/images/033341.jpg"" vis/imgs/img4077.jpg	",a woman sitting on a bed with a laptop,"""./cv/images/033341.jpg""",vis/imgs/img4077.jpg	,033341.jpg,img4077.jpg
4077,image 4078: a motorcycle is parked in a grassy field	,"cp ""./cv/images/015958.jpg"" vis/imgs/img4078.jpg	",a motorcycle is parked in a grassy field,"""./cv/images/015958.jpg""",vis/imgs/img4078.jpg	,015958.jpg,img4078.jpg
4078,image 4079: a woman sitting on a couch with a cat on her lap	,"cp ""./cv/images/031975.jpg"" vis/imgs/img4079.jpg	",a woman sitting on a couch with a cat on her lap,"""./cv/images/031975.jpg""",vis/imgs/img4079.jpg	,031975.jpg,img4079.jpg
4079,image 4080: a desk with a laptop and a monitor	,"cp ""./cv/images/011017.jpg"" vis/imgs/img4080.jpg	",a desk with a laptop and a monitor,"""./cv/images/011017.jpg""",vis/imgs/img4080.jpg	,011017.jpg,img4080.jpg
4080,image 4081: a large clock on the side of a building	,"cp ""./cv/images/032628.jpg"" vis/imgs/img4081.jpg	",a large clock on the side of a building,"""./cv/images/032628.jpg""",vis/imgs/img4081.jpg	,032628.jpg,img4081.jpg
4081,image 4082: a motorcycle parked in front of a building	,"cp ""./cv/images/033362.jpg"" vis/imgs/img4082.jpg	",a motorcycle parked in front of a building,"""./cv/images/033362.jpg""",vis/imgs/img4082.jpg	,033362.jpg,img4082.jpg
4082,image 4083: a red stop sign sitting on the side of a pole	,"cp ""./cv/images/002106.jpg"" vis/imgs/img4083.jpg	",a red stop sign sitting on the side of a pole,"""./cv/images/002106.jpg""",vis/imgs/img4083.jpg	,002106.jpg,img4083.jpg
4083,image 4084: a vase filled with flowers on top of a table	,"cp ""./cv/images/022586.jpg"" vis/imgs/img4084.jpg	",a vase filled with flowers on top of a table,"""./cv/images/022586.jpg""",vis/imgs/img4084.jpg	,022586.jpg,img4084.jpg
4084,image 4085: a view of a mountain range from a plane	,"cp ""./cv/images/026698.jpg"" vis/imgs/img4085.jpg	",a view of a mountain range from a plane,"""./cv/images/026698.jpg""",vis/imgs/img4085.jpg	,026698.jpg,img4085.jpg
4085,image 4086: a park with trees and a tree in the background	,"cp ""./cv/images/016455.jpg"" vis/imgs/img4086.jpg	",a park with trees and a tree in the background,"""./cv/images/016455.jpg""",vis/imgs/img4086.jpg	,016455.jpg,img4086.jpg
4086,image 4087: a horse drawn carriage is parked in front of a building	,"cp ""./cv/images/002964.jpg"" vis/imgs/img4087.jpg	",a horse drawn carriage is parked in front of a building,"""./cv/images/002964.jpg""",vis/imgs/img4087.jpg	,002964.jpg,img4087.jpg
4087,image 4088: a train traveling through a lush green forest	,"cp ""./cv/images/000903.jpg"" vis/imgs/img4088.jpg	",a train traveling through a lush green forest,"""./cv/images/000903.jpg""",vis/imgs/img4088.jpg	,000903.jpg,img4088.jpg
4088,image 4089: a man is standing in a river with a small elephant	,"cp ""./cv/images/015161.jpg"" vis/imgs/img4089.jpg	",a man is standing in a river with a small elephant,"""./cv/images/015161.jpg""",vis/imgs/img4089.jpg	,015161.jpg,img4089.jpg
4089,image 4090: a man is holding a baby elephant with its trunk	,"cp ""./cv/images/037417.jpg"" vis/imgs/img4090.jpg	",a man is holding a baby elephant with its trunk,"""./cv/images/037417.jpg""",vis/imgs/img4090.jpg	,037417.jpg,img4090.jpg
4090,image 4091: a close up of a keyboard on a desk	,"cp ""./cv/images/003912.jpg"" vis/imgs/img4091.jpg	",a close up of a keyboard on a desk,"""./cv/images/003912.jpg""",vis/imgs/img4091.jpg	,003912.jpg,img4091.jpg
4091,image 4092: a black and white photo of a parking meter	,"cp ""./cv/images/008348.jpg"" vis/imgs/img4092.jpg	",a black and white photo of a parking meter,"""./cv/images/008348.jpg""",vis/imgs/img4092.jpg	,008348.jpg,img4092.jpg
4092,image 4093: a close up of a cat wearing a hat	,"cp ""./cv/images/005795.jpg"" vis/imgs/img4093.jpg	",a close up of a cat wearing a hat,"""./cv/images/005795.jpg""",vis/imgs/img4093.jpg	,005795.jpg,img4093.jpg
4093,image 4094: a vase filled with flowers on top of a table	,"cp ""./cv/images/029863.jpg"" vis/imgs/img4094.jpg	",a vase filled with flowers on top of a table,"""./cv/images/029863.jpg""",vis/imgs/img4094.jpg	,029863.jpg,img4094.jpg
4094,image 4095: a close up of a red apple on a table	,"cp ""./cv/images/032035.jpg"" vis/imgs/img4095.jpg	",a close up of a red apple on a table,"""./cv/images/032035.jpg""",vis/imgs/img4095.jpg	,032035.jpg,img4095.jpg
4095,image 4096: a man standing on a beach holding a surfboard	,"cp ""./cv/images/005125.jpg"" vis/imgs/img4096.jpg	",a man standing on a beach holding a surfboard,"""./cv/images/005125.jpg""",vis/imgs/img4096.jpg	,005125.jpg,img4096.jpg
4096,image 4097: a woman holding a cell phone in her hand	,"cp ""./cv/images/009662.jpg"" vis/imgs/img4097.jpg	",a woman holding a cell phone in her hand,"""./cv/images/009662.jpg""",vis/imgs/img4097.jpg	,009662.jpg,img4097.jpg
4097,image 4098: a red frisbee is in a field of grass	,"cp ""./cv/images/023181.jpg"" vis/imgs/img4098.jpg	",a red frisbee is in a field of grass,"""./cv/images/023181.jpg""",vis/imgs/img4098.jpg	,023181.jpg,img4098.jpg
4098,image 4099: a view of a train station and a train station	,"cp ""./cv/images/029424.jpg"" vis/imgs/img4099.jpg	",a view of a train station and a train station,"""./cv/images/029424.jpg""",vis/imgs/img4099.jpg	,029424.jpg,img4099.jpg
4099,image 4100: a man sitting on a bench in front of a window	,"cp ""./cv/images/027146.jpg"" vis/imgs/img4100.jpg	",a man sitting on a bench in front of a window,"""./cv/images/027146.jpg""",vis/imgs/img4100.jpg	,027146.jpg,img4100.jpg
4100,image 4101: a close up of a vase with flowers in it	,"cp ""./cv/images/004436.jpg"" vis/imgs/img4101.jpg	",a close up of a vase with flowers in it,"""./cv/images/004436.jpg""",vis/imgs/img4101.jpg	,004436.jpg,img4101.jpg
4101,image 4102: a park with trees and a bench in the background	,"cp ""./cv/images/030930.jpg"" vis/imgs/img4102.jpg	",a park with trees and a bench in the background,"""./cv/images/030930.jpg""",vis/imgs/img4102.jpg	,030930.jpg,img4102.jpg
4102,image 4103: a boat that is sitting in the water	,"cp ""./cv/images/023630.jpg"" vis/imgs/img4103.jpg	",a boat that is sitting in the water,"""./cv/images/023630.jpg""",vis/imgs/img4103.jpg	,023630.jpg,img4103.jpg
4103,image 4104: a lake with a bridge and a river	,"cp ""./cv/images/034339.jpg"" vis/imgs/img4104.jpg	",a lake with a bridge and a river,"""./cv/images/034339.jpg""",vis/imgs/img4104.jpg	,034339.jpg,img4104.jpg
4104,image 4105: an old truck is parked in a parking lot	,"cp ""./cv/images/036668.jpg"" vis/imgs/img4105.jpg	",an old truck is parked in a parking lot,"""./cv/images/036668.jpg""",vis/imgs/img4105.jpg	,036668.jpg,img4105.jpg
4105,image 4106: a woman is sitting on a bed with a cell phone	,"cp ""./cv/images/003760.jpg"" vis/imgs/img4106.jpg	",a woman is sitting on a bed with a cell phone,"""./cv/images/003760.jpg""",vis/imgs/img4106.jpg	,003760.jpg,img4106.jpg
4106,image 4107: a black and white photo of a city street	,"cp ""./cv/images/008842.jpg"" vis/imgs/img4107.jpg	",a black and white photo of a city street,"""./cv/images/008842.jpg""",vis/imgs/img4107.jpg	,008842.jpg,img4107.jpg
4107,image 4108: a view of a clock tower in a city	,"cp ""./cv/images/030693.jpg"" vis/imgs/img4108.jpg	",a view of a clock tower in a city,"""./cv/images/030693.jpg""",vis/imgs/img4108.jpg	,030693.jpg,img4108.jpg
4108,image 4109: a man standing next to a plane on a runway	,"cp ""./cv/images/035297.jpg"" vis/imgs/img4109.jpg	",a man standing next to a plane on a runway,"""./cv/images/035297.jpg""",vis/imgs/img4109.jpg	,035297.jpg,img4109.jpg
4109,image 4110: a woman is holding a baby in her hand	,"cp ""./cv/images/035660.jpg"" vis/imgs/img4110.jpg	",a woman is holding a baby in her hand,"""./cv/images/035660.jpg""",vis/imgs/img4110.jpg	,035660.jpg,img4110.jpg
4110,image 4111: a view of a beach with a lighthouse in the background	,"cp ""./cv/images/023954.jpg"" vis/imgs/img4111.jpg	",a view of a beach with a lighthouse in the background,"""./cv/images/023954.jpg""",vis/imgs/img4111.jpg	,023954.jpg,img4111.jpg
4111,image 4112: a collage of photos with a vase and flowers	,"cp ""./cv/images/031484.jpg"" vis/imgs/img4112.jpg	",a collage of photos with a vase and flowers,"""./cv/images/031484.jpg""",vis/imgs/img4112.jpg	,031484.jpg,img4112.jpg
4112,image 4113: a person on a snowboard in the snow	,"cp ""./cv/images/000391.jpg"" vis/imgs/img4113.jpg	",a person on a snowboard in the snow,"""./cv/images/000391.jpg""",vis/imgs/img4113.jpg	,000391.jpg,img4113.jpg
4113,image 4114: a group of people standing in a store	,"cp ""./cv/images/027511.jpg"" vis/imgs/img4114.jpg	",a group of people standing in a store,"""./cv/images/027511.jpg""",vis/imgs/img4114.jpg	,027511.jpg,img4114.jpg
4114,image 4115: a street sign on the corner of a street	,"cp ""./cv/images/017674.jpg"" vis/imgs/img4115.jpg	",a street sign on the corner of a street,"""./cv/images/017674.jpg""",vis/imgs/img4115.jpg	,017674.jpg,img4115.jpg
4115,image 4116: a train is stopped at a train station	,"cp ""./cv/images/010580.jpg"" vis/imgs/img4116.jpg	",a train is stopped at a train station,"""./cv/images/010580.jpg""",vis/imgs/img4116.jpg	,010580.jpg,img4116.jpg
4116,image 4117: a stuffed animal sitting on top of a bed	,"cp ""./cv/images/016825.jpg"" vis/imgs/img4117.jpg	",a stuffed animal sitting on top of a bed,"""./cv/images/016825.jpg""",vis/imgs/img4117.jpg	,016825.jpg,img4117.jpg
4117,image 4118: a person is holding a bunch of bananas	,"cp ""./cv/images/014569.jpg"" vis/imgs/img4118.jpg	",a person is holding a bunch of bananas,"""./cv/images/014569.jpg""",vis/imgs/img4118.jpg	,014569.jpg,img4118.jpg
4118,image 4119: a picture of a bird in a tree	,"cp ""./cv/images/008264.jpg"" vis/imgs/img4119.jpg	",a picture of a bird in a tree,"""./cv/images/008264.jpg""",vis/imgs/img4119.jpg	,008264.jpg,img4119.jpg
4119,image 4120: a view of a city street with a light house	,"cp ""./cv/images/016563.jpg"" vis/imgs/img4120.jpg	",a view of a city street with a light house,"""./cv/images/016563.jpg""",vis/imgs/img4120.jpg	,016563.jpg,img4120.jpg
4120,image 4121: a room with a window and a window	,"cp ""./cv/images/029460.jpg"" vis/imgs/img4121.jpg	",a room with a window and a window,"""./cv/images/029460.jpg""",vis/imgs/img4121.jpg	,029460.jpg,img4121.jpg
4121,image 4122: a black and white photo of a cat in a window	,"cp ""./cv/images/007223.jpg"" vis/imgs/img4122.jpg	",a black and white photo of a cat in a window,"""./cv/images/007223.jpg""",vis/imgs/img4122.jpg	,007223.jpg,img4122.jpg
4122,image 4123: a man holding a red frisbee in his hand	,"cp ""./cv/images/012939.jpg"" vis/imgs/img4123.jpg	",a man holding a red frisbee in his hand,"""./cv/images/012939.jpg""",vis/imgs/img4123.jpg	,012939.jpg,img4123.jpg
4123,image 4124: a bunch of green flowers in a vase	,"cp ""./cv/images/011893.jpg"" vis/imgs/img4124.jpg	",a bunch of green flowers in a vase,"""./cv/images/011893.jpg""",vis/imgs/img4124.jpg	,011893.jpg,img4124.jpg
4124,image 4125: a white refrigerator in a kitchen next to a window	,"cp ""./cv/images/030958.jpg"" vis/imgs/img4125.jpg	",a white refrigerator in a kitchen next to a window,"""./cv/images/030958.jpg""",vis/imgs/img4125.jpg	,030958.jpg,img4125.jpg
4125,image 4126: a city street filled with lots of traffic	,"cp ""./cv/images/025559.jpg"" vis/imgs/img4126.jpg	",a city street filled with lots of traffic,"""./cv/images/025559.jpg""",vis/imgs/img4126.jpg	,025559.jpg,img4126.jpg
4126,image 4127: a group of people standing in a field	,"cp ""./cv/images/012396.jpg"" vis/imgs/img4127.jpg	",a group of people standing in a field,"""./cv/images/012396.jpg""",vis/imgs/img4127.jpg	,012396.jpg,img4127.jpg
4127,image 4128: a group of people sitting around a table	,"cp ""./cv/images/009229.jpg"" vis/imgs/img4128.jpg	",a group of people sitting around a table,"""./cv/images/009229.jpg""",vis/imgs/img4128.jpg	,009229.jpg,img4128.jpg
4128,image 4129: a sign on a pole on a city street	,"cp ""./cv/images/007409.jpg"" vis/imgs/img4129.jpg	",a sign on a pole on a city street,"""./cv/images/007409.jpg""",vis/imgs/img4129.jpg	,007409.jpg,img4129.jpg
4129,image 4130: a group of motorcycles parked in front of a building	,"cp ""./cv/images/026304.jpg"" vis/imgs/img4130.jpg	",a group of motorcycles parked in front of a building,"""./cv/images/026304.jpg""",vis/imgs/img4130.jpg	,026304.jpg,img4130.jpg
4130,image 4131: a plate of food with a fork on a table	,"cp ""./cv/images/007661.jpg"" vis/imgs/img4131.jpg	",a plate of food with a fork on a table,"""./cv/images/007661.jpg""",vis/imgs/img4131.jpg	,007661.jpg,img4131.jpg
4131,image 4132: a large building with a clock on it	,"cp ""./cv/images/011940.jpg"" vis/imgs/img4132.jpg	",a large building with a clock on it,"""./cv/images/011940.jpg""",vis/imgs/img4132.jpg	,011940.jpg,img4132.jpg
4132,image 4133: a close up of a red rose in a vase	,"cp ""./cv/images/001875.jpg"" vis/imgs/img4133.jpg	",a close up of a red rose in a vase,"""./cv/images/001875.jpg""",vis/imgs/img4133.jpg	,001875.jpg,img4133.jpg
4133,image 4134: a bench in a field of grass and trees	,"cp ""./cv/images/004070.jpg"" vis/imgs/img4134.jpg	",a bench in a field of grass and trees,"""./cv/images/004070.jpg""",vis/imgs/img4134.jpg	,004070.jpg,img4134.jpg
4134,image 4135: a man and a woman standing in a field	,"cp ""./cv/images/036064.jpg"" vis/imgs/img4135.jpg	",a man and a woman standing in a field,"""./cv/images/036064.jpg""",vis/imgs/img4135.jpg	,036064.jpg,img4135.jpg
4135,image 4136: a close up of a red apple in a tree	,"cp ""./cv/images/035603.jpg"" vis/imgs/img4136.jpg	",a close up of a red apple in a tree,"""./cv/images/035603.jpg""",vis/imgs/img4136.jpg	,035603.jpg,img4136.jpg
4136,image 4137: a dog is sitting on a chair in a room	,"cp ""./cv/images/037476.jpg"" vis/imgs/img4137.jpg	",a dog is sitting on a chair in a room,"""./cv/images/037476.jpg""",vis/imgs/img4137.jpg	,037476.jpg,img4137.jpg
4137,image 4138: a man riding a skateboard on a ramp	,"cp ""./cv/images/037333.jpg"" vis/imgs/img4138.jpg	",a man riding a skateboard on a ramp,"""./cv/images/037333.jpg""",vis/imgs/img4138.jpg	,037333.jpg,img4138.jpg
4138,image 4139: a teddy bear sitting on top of a wooden table	,"cp ""./cv/images/002122.jpg"" vis/imgs/img4139.jpg	",a teddy bear sitting on top of a wooden table,"""./cv/images/002122.jpg""",vis/imgs/img4139.jpg	,002122.jpg,img4139.jpg
4139,image 4140: a dog and a cat are sitting on a rug	,"cp ""./cv/images/001670.jpg"" vis/imgs/img4140.jpg	",a dog and a cat are sitting on a rug,"""./cv/images/001670.jpg""",vis/imgs/img4140.jpg	,001670.jpg,img4140.jpg
4140,image 4141: a truck is driving down the beach	,"cp ""./cv/images/014832.jpg"" vis/imgs/img4141.jpg	",a truck is driving down the beach,"""./cv/images/014832.jpg""",vis/imgs/img4141.jpg	,014832.jpg,img4141.jpg
4141,image 4142: a view of a mountain range in the distance	,"cp ""./cv/images/019478.jpg"" vis/imgs/img4142.jpg	",a view of a mountain range in the distance,"""./cv/images/019478.jpg""",vis/imgs/img4142.jpg	,019478.jpg,img4142.jpg
4142,image 4143: a man is standing in front of a building	,"cp ""./cv/images/033489.jpg"" vis/imgs/img4143.jpg	",a man is standing in front of a building,"""./cv/images/033489.jpg""",vis/imgs/img4143.jpg	,033489.jpg,img4143.jpg
4143,image 4144: a person holding a remote control in their hand	,"cp ""./cv/images/007063.jpg"" vis/imgs/img4144.jpg	",a person holding a remote control in their hand,"""./cv/images/007063.jpg""",vis/imgs/img4144.jpg	,007063.jpg,img4144.jpg
4144,image 4145: a man and a woman standing next to each other	,"cp ""./cv/images/035358.jpg"" vis/imgs/img4145.jpg	",a man and a woman standing next to each other,"""./cv/images/035358.jpg""",vis/imgs/img4145.jpg	,035358.jpg,img4145.jpg
4145,image 4146: a large rock is in the middle of a forest	,"cp ""./cv/images/015185.jpg"" vis/imgs/img4146.jpg	",a large rock is in the middle of a forest,"""./cv/images/015185.jpg""",vis/imgs/img4146.jpg	,015185.jpg,img4146.jpg
4146,image 4147: a cow standing in a field near a mountain	,"cp ""./cv/images/011039.jpg"" vis/imgs/img4147.jpg	",a cow standing in a field near a mountain,"""./cv/images/011039.jpg""",vis/imgs/img4147.jpg	,011039.jpg,img4147.jpg
4147,image 4148: a white polar bear standing on a rock	,"cp ""./cv/images/034480.jpg"" vis/imgs/img4148.jpg	",a white polar bear standing on a rock,"""./cv/images/034480.jpg""",vis/imgs/img4148.jpg	,034480.jpg,img4148.jpg
4148,image 4149: a plane flying over a beach with a mountain in the background	,"cp ""./cv/images/031901.jpg"" vis/imgs/img4149.jpg	",a plane flying over a beach with a mountain in the background,"""./cv/images/031901.jpg""",vis/imgs/img4149.jpg	,031901.jpg,img4149.jpg
4149,image 4150: a table topped with a plate of food and a cup of coffee	,"cp ""./cv/images/030742.jpg"" vis/imgs/img4150.jpg	",a table topped with a plate of food and a cup of coffee,"""./cv/images/030742.jpg""",vis/imgs/img4150.jpg	,030742.jpg,img4150.jpg
4150,image 4151: a close up of a red and yellow flower	,"cp ""./cv/images/028973.jpg"" vis/imgs/img4151.jpg	",a close up of a red and yellow flower,"""./cv/images/028973.jpg""",vis/imgs/img4151.jpg	,028973.jpg,img4151.jpg
4151,image 4152: a black and white photo of a parking meter	,"cp ""./cv/images/017677.jpg"" vis/imgs/img4152.jpg	",a black and white photo of a parking meter,"""./cv/images/017677.jpg""",vis/imgs/img4152.jpg	,017677.jpg,img4152.jpg
4152,image 4153: a black and white cat with a red collar	,"cp ""./cv/images/021272.jpg"" vis/imgs/img4153.jpg	",a black and white cat with a red collar,"""./cv/images/021272.jpg""",vis/imgs/img4153.jpg	,021272.jpg,img4153.jpg
